Player,Squad,Comp,Position_Primary,Age_Group,Age,Min,MP,Starts,Gls,Ast,xG,xAG,90s,Goals_per_90,Assists_per_90,Goal_Contributions_per_90,xG_per_90,xAG_per_90,Shots_per_90,Shot_Accuracy,Pass_Completion_Rate,Tackles_per_90,Interceptions_per_90,Age_Squared,Age_x_Goals,Minutes_x_Goals_per_90,market_value_in_eur,Log_Market_Value,Value_per_Goal,League_de Bundesliga,League_eng Premier League,League_es La Liga,League_fr Ligue 1,League_it Serie A,Position_DF,Position_FW,Position_GK,Position_MF
Jota Silva,Nott'ham Forest,eng Premier League,FW,Prime,24.0,854,31,5,3,1,2.1,2.9,9.488888888888889,0.3158264124459001,0.10527547081530003,0.4211018832612001,0.2210784887121301,0.3052988653643701,2.421335828751901,0.3042155584528466,0.6020101015254324,2.842437712013101,1.2633056497836004,576.0,72.0,269.7157562287987,14000000,16.454567959008102,3500000.0,False,True,False,False,False,False,True,False,False
Eric da Silva Moreira,Nott'ham Forest,eng Premier League,MF,Young,18.0,30,2,0,0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8739076154806492,5.825242718446602,2.8347121037593386,324.0,0.0,0.0,1000000,13.815511557963774,1000000.0,False,True,False,False,False,False,False,False,True
Rui Silva,Betis,es La Liga,GK,Veteran,30.0,1350,15,15,0,0,0.0,0.1,15.0,0.0,0.0,0.0,0.0,0.006662225183211193,0.0,0.0,0.7862445373179902,0.0,0.0,900.0,0.0,0.0,6000000,15.607270193858982,6000000.0,False,False,True,False,False,False,False,True,False
Marco Silvestri,Empoli,it Serie A,GK,Veteran,33.0,450,5,5,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350922234984123,0.0,0.0,1089.0,0.0,0.0,500000,13.122365377402328,500000.0,False,False,False,False,True,False,False,True,False
Abdallah Sima,Brest,fr Ligue 1,FW,Prime,23.0,1238,27,14,7,2,5.9,1.0,13.755555555555556,0.5085156186940027,0.14529017676971506,0.6538057954637178,0.42860602147065946,0.07264508838485753,2.6878682702397287,0.4863550391786004,0.6957621758380772,1.089676325772863,0.07264508838485753,529.0,161.0,629.5423359431754,10000000,16.118095750958314,1250000.0,False,False,False,True,False,False,True,False,False
Mohamed Simakan,RB Leipzig,de Bundesliga,DF,Prime,24.0,54,1,1,0,0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.4852349860251563,0.0,0.0,0.8398320335932814,0.0,2.8347121037593386,576.0,0.0,0.0,35000000,17.370858648025116,35000000.0,True,False,False,False,False,True,False,False,False
Giovanni Simeone,Napoli,it Serie A,FW,Prime,29.0,419,30,1,1,1,2.6,0.8,4.655555555555556,0.21433674684448678,0.21433674684448678,0.42867349368897356,0.5572755417956656,0.17146939747558942,2.786377708978328,0.23059185242121447,0.6990531811344128,0.42867349368897356,0.21433674684448678,841.0,29.0,89.80709692783996,8000000,15.894952224644102,4000000.0,False,False,False,False,True,False,True,False,False
Giuliano Simeone,Atlético Madrid,es La Liga,MF,Young,21.0,1926,33,26,2,6,2.2,5.2,21.4,0.09341429238673517,0.2802428771602055,0.37365716954694067,0.10275572162540869,0.24287716020551145,1.027557216254087,0.31803725579282144,0.7547074879561263,1.2610929472209247,0.6539000467071462,441.0,42.0,179.91592713685193,25000000,17.034386422832473,8333333.333333333,False,False,True,False,False,False,False,False,True
Moses Simon,Nantes,fr Ligue 1,FW,Prime,29.0,2609,32,31,8,10,5.8,6.7,28.988888888888887,0.2758726387984214,0.34484079849802673,0.6207134372964481,0.2000076631288555,0.23104333499367793,1.379363193992107,0.32491877030742317,0.6196242990883547,0.6896815969960535,0.4138089581976321,841.0,232.0,719.7517146250814,12000000,16.300417291085605,1333333.3333333333,False,False,False,True,False,False,True,False,False
Unai Simón,Athletic Club,es La Liga,GK,Prime,27.0,1890,21,21,0,0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6957080166969924,0.0,0.047596382674916705,729.0,0.0,0.0,28000000,17.147715103853763,28000000.0,False,False,True,False,False,False,False,True,False
Xavi Simons,RB Leipzig,de Bundesliga,MF,Young,21.0,2150,25,25,10,6,5.1,6.3,23.88888888888889,0.4184294946301548,0.25105769677809286,0.6694871914082476,0.21339904226137893,0.2636105816169975,2.092147473150774,0.45990801839632073,0.7860051123637605,1.1716025849644334,0.5021153935561857,441.0,210.0,899.6234134548328,70000000,18.064005814299346,6363636.363636363,True,False,False,False,False,False,False,False,True
Danel Sinani,St. Pauli,de Bundesliga,FW,Prime,27.0,1250,26,14,2,2,1.7,3.0,13.88888888888889,0.14389639459589096,0.14389639459589096,0.2877927891917819,0.12231193540650731,0.21584459189383642,2.5181869054280916,0.34275921165381323,0.7142726323693706,1.0072747621712368,0.07194819729794548,729.0,54.0,179.8704932448637,750000,13.527829818844937,250000.0,True,False,False,False,False,False,True,False,False
Lassine Sinayoko,Auxerre,fr Ligue 1,FW,Prime,24.0,2299,34,25,5,8,6.5,5.5,25.544444444444444,0.19566068089916952,0.3130570894386712,0.5087177703378407,0.25435888516892036,0.21522674898908647,2.347928170790034,0.26662222962839527,0.7674307059490415,1.291360493934519,0.5087177703378407,576.0,120.0,449.82390538719073,3500000,15.068273812173887,583333.3333333334,False,False,False,True,False,False,True,False,False
Wilfried Singo,Monaco,fr Ligue 1,DF,Prime,23.0,2096,27,23,1,2,1.9,1.5,23.288888888888888,0.042920501692975344,0.08584100338595069,0.12876150507892603,0.08154895321665315,0.06438075253946302,0.7296485287805808,0.2939447383891828,0.8622530147863996,1.5880585626400878,1.8455815727979399,529.0,23.0,89.96137154847632,25000000,17.034386422832473,12500000.0,False,False,False,True,False,True,False,False,False
Luis Sinisterra,Bournemouth,eng Premier League,FW,Prime,25.0,236,12,1,1,1,1.2,1.4,2.6222222222222222,0.37990713381173496,0.37990713381173496,0.7598142676234699,0.4558885605740819,0.4852349860251563,4.938792739552555,0.46118370484242893,0.7848618428126007,2.6593499366821445,0.37990713381173496,625.0,25.0,89.65808357956945,17000000,16.648723960844016,8500000.0,False,True,False,False,False,False,True,False,False
Daley Sinkgraven,Las Palmas,es La Liga,DF,Prime,29.0,91,2,1,0,0,0.0,0.0,1.011111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7574609907589759,4.896626768226333,0.9793253536452666,841.0,0.0,0.0,700000,13.45883704259595,700000.0,False,False,True,False,False,True,False,False,False
Tobias Sippel,Gladbach,de Bundesliga,GK,Veteran,36.0,59,1,0,0,0,0.0,0.0,0.6555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5880623346074684,0.0,0.0,1296.0,0.0,0.0,300000,12.611541086966115,300000.0,True,False,False,False,False,False,False,True,False
Ayanda Sishuba,Rennes,fr Ligue 1,FW,Young,19.0,3,1,0,0,0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.931252303664256,0.0,361.0,0.0,0.0,2000000,14.508658238524095,2000000.0,False,False,False,True,False,False,True,False,False
Ibrahim Sissoko,Saint-Étienne,fr Ligue 1,FW,Prime,28.0,819,20,8,3,1,4.3,0.6,9.1,0.32930845225027444,0.10976948408342481,0.43907793633369924,0.47200878155872666,0.06586169045005488,2.3051591657519213,0.19038553069966682,0.6628841076344026,1.2074643249176729,0.21953896816684962,784.0,84.0,269.70362239297475,200000,12.206077645517674,50000.0,False,False,False,True,False,False,True,False,False
Ibrahima Sissoko,Bochum,de Bundesliga,MF,Prime,26.0,2610,32,30,2,1,1.7,1.6,29.0,0.06894174422612892,0.03447087211306446,0.10341261633919338,0.058600482592209575,0.055153395380903136,0.8617718028266115,0.31987205117952816,0.7499930037966064,2.2750775594622543,1.2409513960703205,676.0,52.0,179.93795243019648,6000000,15.607270193858982,2000000.0,True,False,False,False,False,False,False,False,True
Antonio Sivera,Alavés,es La Liga,GK,Prime,27.0,2810,32,32,0,0,0.0,0.1,31.22222222222222,0.0,0.0,0.0,0.0,0.003201821480664556,0.0,0.0,0.5387741595226523,0.06403642961329112,0.0,729.0,0.0,0.0,6000000,15.607270193858982,6000000.0,False,False,True,False,False,False,False,True,False
Tim Skarke,Union Berlin,de Bundesliga,FW,Prime,27.0,1164,33,11,0,2,2.1,1.2,12.933333333333334,0.0,0.1545197012619109,0.1545197012619109,0.16224568632500644,0.09271182075714653,1.545197012619109,0.4497751124437781,0.700268003803925,1.0816379088333763,0.38629925315477726,729.0,0.0,0.0,2500000,14.731801689838349,2500000.0,True,False,False,False,False,False,True,False,False
Ellyes Skhiri,Eint Frankfurt,de Bundesliga,MF,Prime,29.0,2231,30,26,1,2,1.4,1.4,24.788888888888888,0.04032438729333752,0.08064877458667503,0.12097316188001256,0.05645414221067251,0.05645414221067251,0.5242170348133877,0.15372790161414296,0.8848742526918443,1.6129754917335006,1.250056006093463,841.0,29.0,89.963708051436,9000000,16.012735246411598,4500000.0,True,False,False,False,False,False,False,False,True
Oliver Skipp,Leicester City,eng Premier League,MF,Prime,23.0,1129,24,10,0,0,0.4,0.3,12.544444444444444,0.0,0.0,0.0,0.03186122665722631,0.023895919992919727,0.3982653332153288,0.1996007984031936,0.8346447281926656,1.672714399504381,0.8761837330737233,529.0,0.0,0.0,12000000,16.300417291085605,12000000.0,False,True,False,False,False,False,False,False,True
Andreas Skov Olsen,Wolfsburg,de Bundesliga,FW,Prime,24.0,535,12,4,1,1,0.8,1.9,5.944444444444445,0.16794178018286993,0.16794178018286993,0.33588356036573985,0.13435342414629595,0.3190893823474529,1.1755924612800897,0.14265335235378032,0.8036739380022963,1.3435342414629594,0.33588356036573985,576.0,24.0,89.84885239783542,16000000,16.588099342704055,8000000.0,True,False,False,False,False,False,True,False,False
Robert Skov,Union Berlin,de Bundesliga,DF,Prime,28.0,852,15,11,2,2,1.7,2.4,9.466666666666667,0.21104467112205416,0.21104467112205416,0.4220893422441083,0.17938797045374605,0.253253605346465,1.6883573689764333,0.3123048094940662,0.6587330727198116,1.5828350334154062,0.8441786844882166,784.0,56.0,179.81005979599016,4000000,15.201805169084134,1333333.3333333333,True,False,False,False,False,True,False,False,False
Milan Škriniar,Paris S-G,fr Ligue 1,DF,Prime,29.0,382,5,4,0,0,0.2,0.1,4.2444444444444445,0.0,0.0,0.0,0.04700966309741447,0.023504831548707236,0.7051449464612171,0.0,0.9652148338279726,1.6453382084095065,0.7051449464612171,841.0,0.0,0.0,15000000,16.52356082573315,15000000.0,False,False,False,True,False,True,False,False,False
Steven Skrzybski,Holstein Kiel,de Bundesliga,MF,Veteran,31.0,1323,24,15,6,3,3.5,2.9,14.7,0.4078857919782461,0.20394289598912305,0.6118286879673691,0.2379333786539769,0.1971447994561523,2.175390890550646,0.37488284910965325,0.6995358848456312,1.291638341264446,0.7477906186267845,961.0,186.0,539.6329027872196,1000000,13.815511557963774,142857.14285714287,True,False,False,False,False,False,False,False,True
Naatan Skyttä,Toulouse,fr Ligue 1,FW,Young,22.0,5,1,0,0,0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950248756218907,6.931252303664256,0.0,484.0,0.0,0.0,400000,12.899222326086994,400000.0,False,False,False,True,False,False,True,False,False
Adam Smith,Bournemouth,eng Premier League,DF,Veteran,33.0,1590,25,19,0,0,0.7,0.4,17.666666666666668,0.0,0.0,0.0,0.039600226287007344,0.022628700735432772,0.1697152555157458,0.0,0.7569844332189511,1.3577220441259663,0.8485762775787289,1089.0,0.0,0.0,1000000,13.815511557963774,1000000.0,False,True,False,False,False,True,False,False,False
Eric Smith,St. Pauli,de Bundesliga,DF,Prime,27.0,2827,32,32,1,1,1.4,1.5,31.41111111111111,0.031825736412178646,0.031825736412178646,0.06365147282435729,0.044556030977050104,0.04773860461826797,0.7638176738922875,0.3748438150770512,0.8079856411112635,1.4639838749602176,1.17755224725061,729.0,27.0,89.97135683722904,5000000,15.424948670398354,2500000.0,True,False,False,False,False,True,False,False,False
Justin Smith,Espanyol,es La Liga,MF,Young,21.0,209,5,3,0,0,0.0,0.0,2.3222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655630224553352,3.858980466888995,1.715102429728442,441.0,0.0,0.0,300000,12.611541086966115,300000.0,False,False,True,False,False,False,False,False,True
Emile Smith Rowe,Fulham,eng Premier League,MF,Prime,24.0,2043,34,25,6,3,4.5,1.4,22.7,0.2642007926023778,0.1321003963011889,0.3963011889035667,0.19815059445178335,0.061646851607221484,1.6292382210479963,0.29721696838692246,0.9012619622486584,1.3650374284456186,0.48436811977102595,576.0,144.0,539.7622192866578,32000000,17.281246492014,4571428.571428572,False,True,False,False,False,False,False,False,True
Eduard Sobol,Strasbourg,fr Ligue 1,DF,Prime,29.0,95,10,0,0,0,0.0,0.0,1.0555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6468685680682152,0.0,1.8769551616266944,841.0,0.0,0.0,1200000,13.997832948091215,1200000.0,False,False,False,True,False,True,False,False,False
Simon Sohm,Parma,it Serie A,MF,Prime,23.0,2989,37,36,4,0,3.1,2.1,33.21111111111111,0.12040536472791734,0.0,0.12040536472791734,0.09331415766413594,0.06321281648215661,1.0234456001872974,0.3822405174948545,0.8515746019902515,0.8428375530954214,0.7826348707314627,529.0,92.0,359.89163517174495,5000000,15.424948670398354,1000000.0,False,False,False,False,True,False,False,False,True
Dominic Solanke,Tottenham,eng Premier League,FW,Prime,26.0,2201,27,25,9,3,10.9,2.9,24.455555555555556,0.36786411735319496,0.12262137245106498,0.49048548980425993,0.4455243199055361,0.11853399336936281,2.411553658204278,0.40671072699542454,0.7063516246087366,0.7357282347063899,0.04087379081702166,676.0,234.0,809.6689222943821,45000000,17.622173069956816,4500000.0,False,True,False,False,False,False,True,False,False
Ola Solbakken,Empoli,it Serie A,MF,Prime,25.0,760,21,8,0,0,0.8,0.4,8.444444444444445,0.0,0.0,0.0,0.09462478643711394,0.04731239321855697,0.4731239321855697,0.7481296758104738,0.7085071101954676,0.827966881324747,0.23656196609278485,625.0,0.0,0.0,2500000,14.731801689838349,2500000.0,False,False,False,False,True,False,False,False,True
Carlos Soler,West Ham,eng Premier League,MF,Prime,27.0,1409,31,14,1,1,1.8,1.4,15.655555555555555,0.0638343144903894,0.0638343144903894,0.1276686289807788,0.1149017660827009,0.08936804028654514,1.5958578622597348,0.31987205117952816,0.8520052017159684,1.0213490318462304,0.5106745159231152,729.0,27.0,89.94254911695866,20000000,16.811242881518265,10000000.0,False,True,False,False,False,False,False,False,True
Julio Soler,Bournemouth,eng Premier League,DF,Young,19.0,11,3,0,0,0,0.0,0.0,0.12222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7851534618129907,6.931252303664256,0.0,361.0,0.0,0.0,8000000,15.894952224644102,8000000.0,False,True,False,False,False,True,False,False,False
Oumar Solet,Udinese,it Serie A,DF,Prime,24.0,1672,19,19,1,2,0.8,1.2,18.57777777777778,0.053798792515990186,0.10759758503198037,0.16139637754797057,0.04303903401279215,0.06455855101918823,0.6455855101918823,0.5828476269775188,0.8846767146241926,1.7753601530276761,0.9145794727718332,576.0,24.0,89.95158108673559,14000000,16.454567959008102,7000000.0,False,False,False,False,True,True,False,False,False
Daniele Sommariva,Genoa,it Serie A,GK,Prime,27.0,28,1,0,0,0,0.0,0.0,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3331112591605596,0.0,0.0,729.0,0.0,0.0,100000,11.51293546492023,100000.0,False,False,False,False,True,False,False,True,False
Yann Sommer,Inter,it Serie A,GK,Veteran,35.0,2880,32,32,0,0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8761195486520371,0.0,0.0,1225.0,0.0,0.0,4000000,15.201805169084134,4000000.0,False,False,False,False,True,False,False,True,False
David Soria,Getafe,es La Liga,GK,Veteran,31.0,3420,38,38,0,0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4985374291795026,0.10523546435148645,0.026308866087871613,961.0,0.0,0.0,4000000,15.201805169084134,4000000.0,False,False,True,False,False,False,False,True,False
Juan Soriano,Leganés,es La Liga,GK,Prime,26.0,540,6,6,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5297010972379872,0.1663893510815308,0.0,676.0,0.0,0.0,1200000,13.997832948091215,1200000.0,False,False,True,False,False,False,False,True,False
Borna Sosa,Torino,it Serie A,DF,Prime,26.0,1181,19,14,0,0,0.3,0.7,13.122222222222222,0.0,0.0,0.0,0.02284457229884085,0.05330400203062865,0.304594297317878,0.24937655860349128,0.7959067652075043,1.9798629325662072,1.066080040612573,676.0,0.0,0.0,6000000,15.607270193858982,6000000.0,False,False,False,False,True,True,False,False,False
Ramón Sosa,Nott'ham Forest,eng Premier League,FW,Prime,24.0,295,19,1,1,0,1.0,0.5,3.2777777777777777,0.30415680973301795,0.0,0.30415680973301795,0.30415680973301795,0.15207840486650898,3.345724907063197,0.45413260672116257,0.6803422327595093,1.5207840486650896,1.2166272389320718,576.0,24.0,89.72625887124029,13000000,16.380459992348886,6500000.0,False,True,False,False,False,False,True,False,False
Hugo Sotelo,Celta Vigo,es La Liga,MF,Young,20.0,1254,24,15,0,0,0.2,1.7,13.933333333333334,0.0,0.0,0.0,0.014343772412144394,0.12192206550322734,0.28687544824288785,0.0,0.8575554267639807,2.0081281377002154,0.35859431030360983,400.0,0.0,0.0,5000000,15.424948670398354,5000000.0,False,False,True,False,False,False,False,False,True
Florian Sotoca,Lens,fr Ligue 1,FW,Veteran,33.0,1794,31,22,1,1,4.6,1.5,19.933333333333334,0.05014206919605549,0.05014206919605549,0.10028413839211098,0.2306535183018552,0.07521310379408323,2.3566772522146078,0.3828972559029994,0.734932380196986,1.1031255223132206,0.7019889687447768,1089.0,33.0,89.95487213772354,2500000,14.731801689838349,1250000.0,False,False,False,True,False,False,True,False,False
Riccardo Sottil,Fiorentina,it Serie A,FW,Prime,25.0,833,18,8,1,1,0.9,0.9,9.255555555555556,0.10792660990526441,0.10792660990526441,0.21585321981052882,0.09713394891473798,0.09713394891473798,2.3743854179158173,0.27260336210813263,0.7050106111290961,0.5396330495263221,0.43170643962105765,625.0,25.0,89.90286605108525,6000000,15.607270193858982,3000000.0,False,False,False,False,True,False,True,False,False
Riccardo Sottil,Milan,it Serie A,FW,Prime,25.0,123,6,1,0,0,0.2,0.3,1.3666666666666667,0.0,0.0,0.0,0.14527845036319614,0.2179176755447942,1.4527845036319613,0.0,0.7453190329031085,0.7263922518159807,0.0,625.0,0.0,0.0,6000000,15.607270193858982,6000000.0,False,False,False,False,True,False,True,False,False
Boubakary Soumaré,Leicester City,eng Premier League,MF,Prime,25.0,2171,31,25,0,0,0.3,0.4,24.122222222222224,0.0,0.0,0.0,0.012431511579722821,0.016575348772963763,0.29006860352686586,0.0,0.8695229374154181,1.533219761499148,1.118836042175054,625.0,0.0,0.0,14000000,16.454567959008102,14000000.0,False,True,False,False,False,False,False,False,True
Issa Soumaré,Le Havre,fr Ligue 1,FW,Prime,23.0,1902,29,21,5,4,3.8,3.1,21.133333333333333,0.2364811603342267,0.18918492826738137,0.42566608860160804,0.17972568185401228,0.14661831940722056,2.0337379788743495,0.44175773076028835,0.6119023122326311,1.1824058016711334,0.7567397130695255,529.0,115.0,449.7871669556992,1500000,14.220976332738882,250000.0,False,False,False,True,False,False,True,False,False
Djibril Sow,Sevilla,es La Liga,MF,Prime,27.0,2062,30,24,2,1,2.4,1.6,22.91111111111111,0.08725580493480052,0.04362790246740026,0.1308837074022008,0.10470696592176061,0.06980464394784042,0.9598138542828056,0.27260336210813263,0.8883210430478566,1.0906975616850065,1.2215812690872072,729.0,54.0,179.92146977555868,7500000,15.830413711839864,2500000.0,False,False,True,False,False,False,False,False,True
Djed Spence,Tottenham,eng Premier League,DF,Prime,23.0,1792,25,19,1,2,0.6,1.8,19.91111111111111,0.05019800323498243,0.10039600646996485,0.1505940097049473,0.030118801940989454,0.09035640582296837,0.5019800323498242,0.2997002997002997,0.8544284717616558,2.359306152044174,1.054158067934631,529.0,23.0,89.95482179708851,15000000,16.52356082573315,7500000.0,False,True,False,False,False,True,False,False,False
Leonardo Spinazzola,Napoli,it Serie A,DF,Veteran,31.0,1517,27,17,1,1,0.8,3.5,16.855555555555554,0.059292443507477435,0.059292443507477435,0.11858488701495487,0.04743395480598195,0.20752355227617103,0.7115093220897292,0.33305578684429643,0.793287225841052,1.0079715396271165,0.5336319915672969,961.0,31.0,89.94663680084327,3500000,15.068273812173887,1750000.0,False,False,False,False,True,True,False,False,False
Marco Sportiello,Milan,it Serie A,GK,Veteran,32.0,126,2,1,0,0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8359285363055237,0.0,0.0,1024.0,0.0,0.0,1500000,14.220976332738882,1500000.0,False,False,False,False,True,False,False,True,False
Anton Stach,Hoffenheim,de Bundesliga,MF,Prime,25.0,2585,30,29,1,2,2.0,2.2,28.72222222222222,0.034804130090104024,0.06960826018020805,0.10441239027031207,0.06960826018020805,0.07656908619822886,1.2181445531536408,0.2856326763781777,0.8262795947976916,2.2970725859468657,1.6009899841447852,625.0,25.0,89.9686762829189,14000000,16.454567959008102,7000000.0,True,False,False,False,False,False,False,False,True
Jens Stage,Werder Bremen,de Bundesliga,MF,Prime,27.0,2204,28,26,10,5,7.2,2.8,24.488888888888887,0.4081817769513357,0.20409088847566784,0.6122726654270035,0.29389087940496167,0.11429089754637398,1.795999818585877,0.3408316291751875,0.7695313674211681,2.0000907070615446,0.7347271985124042,729.0,270.0,899.6326364007439,12000000,16.300417291085605,1090909.0909090908,True,False,False,False,False,False,False,False,True
Jay Stansfield,Fulham,eng Premier League,MF,Young,21.0,1,1,0,0,0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,3500000,15.068273812173887,3500000.0,False,True,False,False,False,False,False,False,True
Carl Starfelt,Celta Vigo,es La Liga,DF,Prime,29.0,2270,28,26,1,0,0.5,0.2,25.22222222222222,0.03963186401867101,0.0,0.03963186401867101,0.019815932009335506,0.007926372803734202,0.19815932009335505,0.1996007984031936,0.9366954552924206,1.5852745607468404,1.2285877845788014,841.0,29.0,89.9643313223832,6000000,15.607270193858982,3000000.0,False,False,True,False,False,True,False,False,False
Niklas Stark,Werder Bremen,de Bundesliga,DF,Prime,29.0,2106,26,25,0,1,1.1,0.1,23.4,0.0,0.042716787697565144,0.042716787697565144,0.04698846646732166,0.004271678769756515,0.5126014523707817,0.2497918401332223,0.8558000327355204,1.4096539940196497,1.5378043571123452,841.0,0.0,0.0,5000000,15.424948670398354,5000000.0,True,False,False,False,False,True,False,False,False
Lucas Stassin,Saint-Étienne,fr Ligue 1,FW,Young,19.0,1887,28,23,12,4,7.0,3.4,20.966666666666665,0.5720641983155887,0.19068806610519626,0.762752264420785,0.3337041156840934,0.16208485618941681,2.097568727157159,0.5226084980686208,0.7399420731062768,0.762752264420785,0.1430160495788972,361.0,228.0,1079.485142221516,7000000,15.76142084987672,538461.5384615385,False,False,False,True,False,False,True,False,False
Jason Steele,Brighton,eng Premier League,GK,Veteran,33.0,180,2,2,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9017052048924202,0.0,0.0,1089.0,0.0,0.0,2000000,14.508658238524095,2000000.0,False,True,False,False,False,False,False,True,False
Pascal Stenzel,Stuttgart,de Bundesliga,DF,Prime,28.0,290,10,4,0,0,0.3,0.6,3.2222222222222223,0.0,0.0,0.0,0.09281540048126503,0.18563080096253007,2.4750773461670676,0.24968789013732834,0.8302371450850878,0.9281540048126504,0.6187693365417669,784.0,0.0,0.0,2500000,14.731801689838349,2500000.0,True,False,False,False,False,True,False,False,False
Jack Stephens,Southampton,eng Premier League,DF,Veteran,30.0,1389,19,17,1,0,0.6,0.2,15.433333333333334,0.06475285991797972,0.0,0.06475285991797972,0.038851715950787825,0.012950571983595944,0.25901143967191886,0.49875311720698257,0.9204092103747605,2.20159723721131,0.8417871789337362,900.0,30.0,89.94172242607382,2000000,14.508658238524095,1000000.0,False,True,False,False,False,True,False,False,False
Leonidas Stergiou,Stuttgart,de Bundesliga,DF,Young,22.0,852,12,11,1,2,1.1,0.9,9.466666666666667,0.10552233556102708,0.21104467112205416,0.31656700668308124,0.11607456911712981,0.09497010200492438,0.31656700668308124,0.33222591362126247,0.8239546075916181,2.53253605346465,1.4773126978543791,484.0,22.0,89.90502989799508,5000000,15.424948670398354,2500000.0,True,False,False,False,False,True,False,False,False
Raheem Sterling,Arsenal,eng Premier League,FW,Prime,29.0,499,17,7,0,2,1.4,0.5,5.544444444444444,0.0,0.3600720144028806,0.3600720144028806,0.2520504100820164,0.09001800360072015,1.9803960792158433,0.0,0.7860305457439929,1.6203240648129626,0.1800360072014403,841.0,0.0,0.0,15000000,16.52356082573315,15000000.0,False,True,False,False,False,False,True,False,False
Ross Stewart,Southampton,eng Premier League,FW,Prime,28.0,389,12,4,1,0,1.1,0.0,4.322222222222222,0.23082841754295977,0.0,0.23082841754295977,0.2539112592972558,0.0,2.077455757886638,0.22197558268590456,0.7051889274813177,1.3849705052577586,0.23082841754295977,784.0,28.0,89.79225442421135,200000,12.206077645517674,100000.0,False,True,False,False,False,False,True,False,False
Angelo Stiller,Stuttgart,de Bundesliga,MF,Prime,23.0,2741,32,31,1,8,1.8,7.2,30.455555555555556,0.03282395419234837,0.26259163353878695,0.2954155877311353,0.05908311754622707,0.23633247018490827,0.6893030380393158,0.19038553069966682,0.8736186078007566,1.60837375542507,0.8534228090010576,529.0,23.0,89.97045844122688,38000000,17.453096744006448,19000000.0,True,False,False,False,False,False,False,False,True
Kevin Stöger,Gladbach,de Bundesliga,MF,Veteran,30.0,1551,31,16,3,3,3.9,5.3,17.233333333333334,0.17398028223468004,0.17398028223468004,0.3479605644693601,0.22617436690508405,0.30736516528126806,1.3918422578774403,0.3748438150770512,0.758274321626485,2.1457568142277204,0.9278948385849602,900.0,90.0,269.84341774598875,4500000,15.319588176962746,1125000.0,True,False,False,False,False,False,False,False,True
Petar Stojanović,Empoli,it Serie A,MF,Prime,28.0,3,1,0,0,0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33222591362126247,0.0,0.0,784.0,0.0,0.0,1300000,14.077875591662238,1300000.0,False,False,False,False,True,False,False,False,True
Jakub Stolarczyk,Leicester City,eng Premier League,GK,Prime,23.0,900,10,10,0,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165643377114582,0.1998001998001998,0.0,529.0,0.0,0.0,400000,12.899222326086994,400000.0,False,True,False,False,False,False,False,True,False
John Stones,Manchester City,eng Premier League,DF,Veteran,30.0,548,11,6,2,0,0.4,0.1,6.088888888888889,0.32792858444161055,0.0,0.32792858444161055,0.06558571688832211,0.016396429222080528,0.32792858444161055,0.9900990099009901,0.9106473784769609,0.9837857533248315,0.6558571688832211,900.0,60.0,179.70486427400257,30000000,17.216707972959764,10000000.0,False,True,False,False,False,True,False,False,False
Jørgen Strand Larsen,Wolves,eng Premier League,FW,Prime,24.0,2587,35,30,14,4,10.3,3.0,28.744444444444444,0.48688125507167973,0.13910893002047992,0.6259901850921596,0.35820549480273584,0.10433169751535994,1.877970555276479,0.6109979633401222,0.6455000984661168,0.3477723250511998,0.20866339503071987,576.0,336.0,1259.5618068704355,27000000,17.11134746100564,1800000.0,False,True,False,False,False,False,True,False,False
